chrom,start,end
chr1,131715000.0,131775000.0
chr1,131775000.0,131875000.0
chr1,131875000.0,131995000.0
chr1,131995000.0,132115000.0
chr1,132115000.0,132155000.0
chr1,132155000.0,132245000.0
chr1,132245000.0,132365000.0
chr1,132365000.0,132525000.0
chr1,132525000.0,132605000.0
chr1,132605000.0,132975000.0
chr1,132975000.0,133035000.0
chr1,133035000.0,133135000.0
chr1,133135000.0,133305000.0
chr1,133305000.0,133375000.0
chr1,133375000.0,133495000.0
chr1,133495000.0,133605000.0
chr1,133605000.0,133665000.0
chr1,133665000.0,133735000.0
chr1,133735000.0,133905000.0
chr1,133905000.0,134045000.0
chr1,134045000.0,134115000.0
chr1,134115000.0,134245000.0
chr1,134245000.0,134335000.0
chr1,134335000.0,134445000.0
chr1,134445000.0,134495000.0
chr1,134495000.0,134565000.0
chr1,134565000.0,134645000.0
chr1,134645000.0,134745000.0
chr1,134745000.0,134865000.0
chr1,134865000.0,134955000.0
chr1,134955000.0,135145000.0
chr1,135145000.0,135265000.0
chr1,135265000.0,135375000.0
chr1,135375000.0,135465000.0
chr1,135465000.0,135545000.0
chr1,135545000.0,135675000.0
chr1,135675000.0,135845000.0
chr1,135845000.0,135945000.0
chr1,135945000.0,136055000.0
chr1,136055000.0,136465000.0
chr1,136465000.0,136555000.0
chr1,136555000.0,136625000.0
chr1,136625000.0,136775000.0
chr1,136775000.0,136855000.0
chr1,136855000.0,136955000.0
chr1,136955000.0,137225000.0
chr1,137225000.0,137315000.0
chr1,137315000.0,137375000.0
chr1,137375000.0,137465000.0
chr1,137465000.0,137665000.0
chr1,137665000.0,137765000.0
chr1,137765000.0,137905000.0
chr1,137905000.0,138035000.0
chr1,138035000.0,138345000.0
chr1,138345000.0,138475000.0
chr1,138475000.0,138625000.0
chr1,138625000.0,138775000.0
chr1,138775000.0,138865000.0
chr1,138865000.0,138965000.0
chr1,138965000.0,139155000.0
chr1,139155000.0,139295000.0
chr1,139295000.0,139405000.0
chr1,139405000.0,139515000.0
chr1,139515000.0,139615000.0
chr1,139615000.0,139685000.0
chr1,139685000.0,139865000.0
chr1,139865000.0,140025000.0
chr1,140025000.0,140145000.0
chr1,140145000.0,140295000.0
chr1,140295000.0,140545000.0
chr1,140545000.0,140725000.0
chr1,140725000.0,140855000.0
chr1,140855000.0,141015000.0
chr1,141015000.0,141085000.0
chr1,141085000.0,141225000.0
chr1,141225000.0,141335000.0
chr1,141335000.0,141415000.0
chr1,141415000.0,141495000.0
chr1,141495000.0,141595000.0
chr1,141595000.0,141655000.0
chr1,141655000.0,141725000.0
chr1,141725000.0,141835000.0
chr1,141835000.0,141955000.0
chr1,141955000.0,142015000.0
chr1,142015000.0,142145000.0
chr1,142145000.0,142325000.0
chr1,142325000.0,142435000.0
chr1,142435000.0,142555000.0
chr1,142555000.0,142675000.0
chr1,142675000.0,142755000.0
chr1,142755000.0,142885000.0
chr1,142885000.0,142995000.0
chr1,142995000.0,143095000.0
chr1,143095000.0,143225000.0
chr1,143225000.0,143505000.0
chr1,143505000.0,143565000.0
chr1,143565000.0,143735000.0
chr1,143735000.0,143815000.0
chr1,143815000.0,144015000.0
chr1,144015000.0,144185000.0
chr1,144185000.0,144385000.0
chr1,144385000.0,144615000.0
chr1,144615000.0,144725000.0
chr1,144725000.0,144835000.0
chr1,144835000.0,144905000.0
chr1,144905000.0,145105000.0
chr1,145105000.0,145195000.0
chr1,145195000.0,145335000.0
chr1,145335000.0,145425000.0
chr1,145425000.0,145615000.0
chr1,145615000.0,145715000.0
chr1,145715000.0,145855000.0
chr1,145855000.0,145975000.0
chr1,145975000.0,146065000.0
chr1,146065000.0,146155000.0
chr1,146155000.0,146245000.0
chr1,146245000.0,146355000.0
chr1,146355000.0,146435000.0
chr1,146435000.0,146485000.0
chr1,146485000.0,146695000.0
chr1,146695000.0,146775000.0
chr1,146775000.0,146825000.0
chr1,146825000.0,147005000.0
chr1,147005000.0,147185000.0
chr1,147185000.0,147355000.0
chr1,147355000.0,147455000.0
chr1,147455000.0,147645000.0
chr1,147645000.0,147735000.0
chr1,147735000.0,147835000.0
chr1,147835000.0,147915000.0
chr1,147915000.0,148025000.0
chr1,148025000.0,148145000.0
chr1,148145000.0,148255000.0
chr1,148255000.0,148335000.0
chr1,148335000.0,148585000.0
chr1,148585000.0,148745000.0
chr1,148745000.0,148985000.0
chr1,148985000.0,149315000.0
chr1,149315000.0,149435000.0
chr1,149435000.0,149485000.0
chr1,149485000.0,149555000.0
chr1,149555000.0,149775000.0
chr1,149775000.0,150015000.0
chr1,150015000.0,150195000.0
chr1,150195000.0,150305000.0
chr1,150305000.0,150375000.0
chr1,150375000.0,150535000.0
chr1,150535000.0,150615000.0
chr1,150615000.0,150905000.0
chr1,150905000.0,151025000.0
chr1,151025000.0,151255000.0
chr1,151255000.0,151355000.0
chr1,151355000.0,151505000.0
chr1,151505000.0,151565000.0
chr1,151565000.0,151715000.0
chr1,151715000.0,151835000.0
chr1,151835000.0,152085000.0
chr1,152085000.0,152315000.0
chr1,152315000.0,152395000.0
chr1,152395000.0,152515000.0
chr1,152515000.0,152775000.0
chr1,152775000.0,152915000.0
chr1,152915000.0,153035000.0
chr1,153035000.0,153095000.0
chr1,153095000.0,153325000.0
chr1,153325000.0,153395000.0
chr1,153395000.0,153555000.0
chr1,153555000.0,153665000.0
chr1,153665000.0,153745000.0
chr1,153745000.0,153895000.0
chr1,153895000.0,154025000.0
chr1,154025000.0,154075000.0
chr1,154075000.0,154185000.0
chr1,154185000.0,154785000.0
chr1,154785000.0,155015000.0
chr1,155015000.0,155225000.0
chr1,155225000.0,155285000.0
chr1,155285000.0,155435000.0
chr1,155435000.0,155555000.0
chr1,155555000.0,155775000.0
chr1,155775000.0,155975000.0
chr1,155975000.0,156035000.0
chr1,156035000.0,156075000.0
chr1,156075000.0,156255000.0
chr1,156255000.0,156395000.0
chr1,156395000.0,156555000.0
chr1,156555000.0,156625000.0
chr1,156625000.0,156725000.0
chr1,156725000.0,157085000.0
chr1,157085000.0,157285000.0
chr1,157285000.0,157465000.0
chr1,157465000.0,157555000.0
chr1,157555000.0,157755000.0
chr1,157755000.0,158075000.0
chr1,158075000.0,158215000.0
chr1,158215000.0,158585000.0
chr1,158585000.0,158665000.0
chr1,158665000.0,158825000.0
chr1,158825000.0,159025000.0
chr1,159025000.0,159165000.0
chr1,159165000.0,159225000.0
chr1,159225000.0,159385000.0
chr1,159385000.0,159525000.0
chr1,159525000.0,159775000.0
chr1,159775000.0,160055000.0
chr1,160055000.0,160185000.0
chr1,160185000.0,160425000.0
chr1,160425000.0,160555000.0
chr1,160555000.0,160735000.0
chr1,160735000.0,160915000.0
chr1,160915000.0,161035000.0
chr1,161035000.0,161195000.0
chr1,161195000.0,161295000.0
chr1,161295000.0,161395000.0
chr1,161395000.0,161615000.0
chr1,161615000.0,161745000.0
chr1,161745000.0,161875000.0
chr1,161875000.0,161975000.0
chr1,161975000.0,162145000.0
chr1,162145000.0,162315000.0
chr1,162315000.0,162535000.0
chr1,162535000.0,162655000.0
chr1,162655000.0,162745000.0
chr1,162745000.0,162875000.0
chr1,162875000.0,163075000.0
chr1,163075000.0,163155000.0
chr1,163155000.0,163375000.0
chr1,163375000.0,163785000.0
chr1,163785000.0,163925000.0
chr1,163925000.0,164005000.0
chr1,164005000.0,164145000.0
chr1,164145000.0,164255000.0
chr1,164255000.0,164315000.0
chr1,164315000.0,164455000.0
chr1,164455000.0,164595000.0
chr1,164595000.0,164775000.0
chr1,164775000.0,164975000.0
chr1,164975000.0,165125000.0
chr1,165125000.0,165245000.0
chr1,165245000.0,165275000.0
chr1,165275000.0,165455000.0
chr1,165455000.0,165575000.0
chr1,165575000.0,165655000.0
chr1,165655000.0,165775000.0
chr1,165775000.0,166005000.0
chr1,166005000.0,166115000.0
chr1,166115000.0,166165000.0
chr1,166165000.0,166235000.0
chr1,166235000.0,166385000.0
chr1,166385000.0,166705000.0
chr1,166705000.0,166895000.0
chr1,166895000.0,166945000.0
chr1,166945000.0,167015000.0
chr1,167015000.0,167215000.0
chr1,167215000.0,167405000.0
chr1,167405000.0,167535000.0
chr1,167535000.0,167645000.0
chr1,167645000.0,167795000.0
chr1,167795000.0,167935000.0
chr1,167935000.0,168215000.0
chr1,168215000.0,168335000.0
chr1,168335000.0,168435000.0
chr1,168435000.0,168565000.0
chr1,168565000.0,168755000.0
chr1,168755000.0,168845000.0
chr1,168845000.0,169005000.0
chr1,169005000.0,169135000.0
chr1,169135000.0,169265000.0
chr1,169265000.0,169375000.0
chr1,169375000.0,169465000.0
chr1,169465000.0,169535000.0
chr1,169535000.0,169595000.0
chr1,169595000.0,169695000.0
chr1,169695000.0,169815000.0
chr1,169815000.0,169925000.0
chr1,169925000.0,170215000.0
chr1,170215000.0,170395000.0
chr1,170395000.0,170615000.0
chr1,170615000.0,170695000.0
chr1,170695000.0,170755000.0
chr1,170755000.0,170905000.0
chr1,170905000.0,171035000.0
chr1,171035000.0,171075000.0
chr1,171075000.0,171115000.0
chr1,171115000.0,171285000.0
chr1,171285000.0,171365000.0
chr1,171365000.0,171465000.0
chr1,171465000.0,171505000.0
chr1,171505000.0,171815000.0
chr1,171815000.0,172005000.0
chr1,172005000.0,172145000.0
chr1,172145000.0,172315000.0
chr1,172315000.0,172405000.0
chr1,172405000.0,172525000.0
chr1,172525000.0,172635000.0
chr1,172635000.0,172705000.0
chr1,172705000.0,172845000.0
chr1,172845000.0,173025000.0
chr1,173025000.0,173295000.0
chr1,173295000.0,173465000.0
chr1,173465000.0,173795000.0
chr1,173795000.0,173945000.0
chr1,173945000.0,174155000.0
chr1,174155000.0,174345000.0
chr1,174345000.0,174475000.0
chr1,174475000.0,174575000.0
chr1,174575000.0,174815000.0
chr1,174815000.0,174945000.0
chr1,174945000.0,175015000.0
chr1,175015000.0,175115000.0
chr1,175115000.0,175235000.0
chr1,175235000.0,175635000.0
chr1,175635000.0,175695000.0
chr1,175695000.0,175765000.0
chr1,175765000.0,175935000.0
chr1,175935000.0,176205000.0
chr1,176205000.0,176285000.0
chr1,176285000.0,176405000.0
chr1,176405000.0,176665000.0
chr1,176665000.0,176875000.0
chr1,176875000.0,177005000.0
chr1,177005000.0,177175000.0
chr1,177175000.0,177265000.0
chr1,177265000.0,177445000.0
chr1,177445000.0,177705000.0
chr1,177705000.0,177805000.0
chr1,177805000.0,177915000.0
chr1,177915000.0,177975000.0
chr1,177975000.0,178135000.0
chr1,178135000.0,178315000.0
chr1,178315000.0,178405000.0
chr1,178405000.0,178525000.0
chr1,178525000.0,178745000.0
chr1,178745000.0,178975000.0
chr1,178975000.0,179145000.0
chr1,179145000.0,179375000.0
chr1,179375000.0,179475000.0
chr1,179475000.0,179635000.0
chr1,179635000.0,179735000.0
chr1,179735000.0,179805000.0
chr1,179805000.0,179855000.0
chr1,179855000.0,179965000.0
chr1,179965000.0,180105000.0
chr1,180105000.0,180265000.0
chr1,180265000.0,180335000.0
chr1,180335000.0,180425000.0
chr1,180425000.0,180565000.0
chr1,180565000.0,180715000.0
chr1,180715000.0,180765000.0
chr1,180765000.0,180815000.0
chr1,180815000.0,180855000.0
chr1,180855000.0,180975000.0
chr1,180975000.0,181345000.0
chr1,181345000.0,181545000.0
chr1,181545000.0,181625000.0
chr1,181625000.0,181885000.0
chr1,181885000.0,182025000.0
chr1,182025000.0,182135000.0
chr1,182135000.0,182355000.0
chr1,182355000.0,182485000.0
chr1,182485000.0,182555000.0
chr1,182555000.0,182755000.0
chr1,182755000.0,182965000.0
chr1,182965000.0,183225000.0
chr1,183225000.0,183285000.0
chr1,183285000.0,183435000.0
chr1,183435000.0,183665000.0
chr1,183665000.0,184035000.0
chr1,184035000.0,184255000.0
chr1,184255000.0,184395000.0
chr1,184395000.0,184745000.0
chr1,184745000.0,185005000.0
chr1,185005000.0,185205000.0
chr1,185205000.0,185535000.0
chr1,185535000.0,185665000.0
chr1,185665000.0,185755000.0
chr1,185755000.0,185975000.0
chr1,185975000.0,186135000.0
chr1,186135000.0,186235000.0
chr1,186235000.0,186465000.0
chr1,186465000.0,186555000.0
chr1,186555000.0,186715000.0
chr1,186715000.0,186845000.0
chr1,186845000.0,186905000.0
chr1,186905000.0,187025000.0
chr1,187025000.0,187125000.0
chr1,187125000.0,187215000.0
chr1,187215000.0,187365000.0
chr1,187365000.0,187445000.0
chr1,187445000.0,187585000.0
chr1,187585000.0,187995000.0
chr1,187995000.0,188045000.0
chr1,188045000.0,188315000.0
chr1,188315000.0,188405000.0
chr1,188405000.0,188705000.0
chr1,188705000.0,188855000.0
chr1,188855000.0,189025000.0
chr1,189025000.0,189245000.0
chr1,189245000.0,189345000.0
chr1,189345000.0,189545000.0
chr1,189545000.0,189695000.0
chr1,189695000.0,189875000.0
chr1,189875000.0,190185000.0
chr1,190185000.0,190415000.0
chr1,190415000.0,190525000.0
chr1,190525000.0,190925000.0
chr1,190925000.0,191075000.0
chr1,191075000.0,191175000.0
chr1,191175000.0,191305000.0
chr1,191305000.0,191525000.0
chr1,191525000.0,191575000.0
chr1,191575000.0,191625000.0
chr1,191625000.0,191725000.0
chr1,191725000.0,191825000.0
chr1,191825000.0,191915000.0
chr1,191915000.0,191985000.0
chr1,191985000.0,192095000.0
chr1,192095000.0,192135000.0
chr1,192135000.0,192195000.0
chr1,192195000.0,192285000.0
chr1,192285000.0,192615000.0
chr1,192615000.0,192725000.0
chr1,192725000.0,193035000.0
chr1,193035000.0,193135000.0
chr1,193135000.0,193385000.0
chr1,193385000.0,193445000.0
chr1,193445000.0,193585000.0
chr1,193585000.0,193735000.0
chr1,193735000.0,194065000.0
chr1,194065000.0,194225000.0
chr1,194225000.0,194545000.0
chr1,194545000.0,194615000.0
chr1,194615000.0,194825000.0
chr1,194825000.0,194975000.0
chr1,194975000.0,195135000.0
chr1,195135000.0,195265000.0
chr1,195135000.0,195265000.0
chr2,3235000.0,3285000.0
chr2,3285000.0,3335000.0
chr2,3335000.0,3415000.0
chr2,3415000.0,3545000.0
chr2,3545000.0,3625000.0
chr2,3625000.0,3805000.0
chr2,3805000.0,3905000.0
chr2,3905000.0,4055000.0
chr2,4055000.0,4145000.0
chr2,4145000.0,4225000.0
chr2,4225000.0,4495000.0
chr2,4495000.0,4655000.0
chr2,4655000.0,4715000.0
chr2,4715000.0,4875000.0
chr2,4875000.0,5075000.0
chr2,5075000.0,5425000.0
chr2,5425000.0,5655000.0
chr2,5655000.0,5715000.0
chr2,5715000.0,5805000.0
chr2,5805000.0,5955000.0
chr2,5955000.0,6175000.0
chr2,6175000.0,6225000.0
chr2,6225000.0,6325000.0
chr2,6325000.0,6485000.0
chr2,6485000.0,6825000.0
chr2,6825000.0,6875000.0
chr2,6875000.0,6985000.0
chr2,6985000.0,7435000.0
chr2,7435000.0,7525000.0
chr2,7525000.0,7665000.0
chr2,7665000.0,7755000.0
chr2,7755000.0,7905000.0
chr2,7905000.0,8025000.0
chr2,8025000.0,8255000.0
chr2,8255000.0,8315000.0
chr2,8315000.0,8475000.0
chr2,8475000.0,8665000.0
chr2,8665000.0,8885000.0
chr2,8885000.0,9405000.0
chr2,9405000.0,9595000.0
chr2,9595000.0,9885000.0
chr2,9885000.0,10015000.0
chr2,10015000.0,10095000.0
chr2,10095000.0,10305000.0
chr2,10305000.0,10375000.0
chr2,10375000.0,10665000.0
chr2,10665000.0,10785000.0
chr2,10785000.0,11065000.0
chr2,11065000.0,11305000.0
chr2,11305000.0,11415000.0
chr2,11415000.0,11495000.0
chr2,11495000.0,11605000.0
chr2,11605000.0,11785000.0
chr2,11785000.0,11875000.0
chr2,11875000.0,12015000.0
chr2,12015000.0,12095000.0
chr2,12095000.0,12305000.0
chr2,12305000.0,12425000.0
chr2,12425000.0,12715000.0
chr2,12715000.0,12925000.0
chr2,12925000.0,13015000.0
chr2,13015000.0,13155000.0
chr2,13155000.0,13275000.0
chr2,13275000.0,13585000.0
chr2,13585000.0,13805000.0
chr2,13805000.0,13865000.0
chr2,13865000.0,14035000.0
chr2,14035000.0,14195000.0
chr2,14195000.0,14315000.0
chr2,14315000.0,14475000.0
chr2,14475000.0,14595000.0
chr2,14595000.0,14715000.0
chr2,14715000.0,15055000.0
chr2,15055000.0,15265000.0
chr2,15265000.0,15305000.0
chr2,15305000.0,15495000.0
chr2,15495000.0,15695000.0
chr2,15695000.0,15865000.0
chr2,15865000.0,15975000.0
chr2,15975000.0,16135000.0
chr2,16135000.0,16305000.0
chr2,16305000.0,16345000.0
chr2,16345000.0,16515000.0
chr2,16515000.0,16725000.0
chr2,16725000.0,16905000.0
chr2,16905000.0,17165000.0
chr2,17165000.0,17305000.0
chr2,17305000.0,17405000.0
chr2,17405000.0,17835000.0
chr2,17835000.0,17935000.0
chr2,17935000.0,17985000.0
chr2,17985000.0,18025000.0
chr2,18025000.0,18225000.0
chr2,18225000.0,18405000.0
chr2,18405000.0,18515000.0
chr2,18515000.0,18595000.0
chr2,18595000.0,18665000.0
chr2,18665000.0,18805000.0
chr2,18805000.0,19005000.0
chr2,19005000.0,19095000.0
chr2,19095000.0,19245000.0
chr2,19245000.0,19415000.0
chr2,19415000.0,19655000.0
chr2,19655000.0,19745000.0
chr2,19745000.0,19905000.0
chr2,19905000.0,19975000.0
chr2,19975000.0,20075000.0
chr2,20075000.0,20215000.0
chr2,20215000.0,20285000.0
chr2,20285000.0,20495000.0
chr2,20495000.0,20665000.0
chr2,20665000.0,20785000.0
chr2,20785000.0,20975000.0
chr2,20975000.0,21215000.0
chr2,21215000.0,21275000.0
chr2,21275000.0,21385000.0
chr2,21385000.0,21615000.0
chr2,21615000.0,21955000.0
chr2,21955000.0,22215000.0
chr2,22215000.0,22305000.0
chr2,22305000.0,22385000.0
chr2,22385000.0,22615000.0
chr2,22615000.0,22735000.0
chr2,22735000.0,22885000.0
chr2,22885000.0,23075000.0
chr2,23075000.0,23295000.0
chr2,23295000.0,23585000.0
chr2,23585000.0,23795000.0
chr2,23795000.0,24125000.0
chr2,24125000.0,24285000.0
chr2,24285000.0,24395000.0
chr2,24395000.0,24575000.0
chr2,24575000.0,24755000.0
chr2,24755000.0,24915000.0
chr2,24915000.0,25185000.0
chr2,25185000.0,25265000.0
chr2,25265000.0,25325000.0
chr2,25325000.0,25415000.0
chr2,25415000.0,25615000.0
chr2,25615000.0,25695000.0
chr2,25695000.0,25835000.0
chr2,25835000.0,26025000.0
chr2,26025000.0,26145000.0
chr2,26145000.0,26225000.0
chr2,26225000.0,26365000.0
chr2,26365000.0,26445000.0
chr2,26445000.0,26575000.0
chr2,26575000.0,26635000.0
chr2,26635000.0,26825000.0
chr2,26825000.0,27055000.0
chr2,27055000.0,27245000.0
chr2,27245000.0,27425000.0
chr2,27425000.0,27475000.0
chr2,27475000.0,27545000.0
chr2,27545000.0,27675000.0
chr2,27675000.0,27775000.0
chr2,27775000.0,28205000.0
chr2,28205000.0,28355000.0
chr2,28355000.0,28425000.0
chr2,28425000.0,28515000.0
chr2,28515000.0,28585000.0
chr2,28585000.0,28635000.0
chr2,28635000.0,28755000.0
chr2,28755000.0,28825000.0
chr2,28825000.0,28915000.0
chr2,28915000.0,29055000.0
chr2,29055000.0,29135000.0
chr2,29135000.0,29195000.0
chr2,29195000.0,29615000.0
chr2,29615000.0,29755000.0
chr2,29755000.0,29885000.0
chr2,29885000.0,30045000.0
chr2,30045000.0,30175000.0
chr2,30175000.0,30285000.0
chr2,30285000.0,30365000.0
chr2,30365000.0,30415000.0
chr2,30415000.0,30475000.0
chr2,30475000.0,30555000.0
chr2,30555000.0,30605000.0
chr2,30605000.0,30695000.0
chr2,30695000.0,30795000.0
chr2,30795000.0,30895000.0
chr2,30895000.0,30945000.0
chr2,30945000.0,31175000.0
chr2,31175000.0,31295000.0
chr2,31295000.0,31485000.0
chr2,31485000.0,31575000.0
chr2,31575000.0,31685000.0
chr2,31685000.0,31785000.0
chr2,31785000.0,31915000.0
chr2,31915000.0,32075000.0
chr2,32075000.0,32135000.0
chr2,32135000.0,32305000.0
chr2,32305000.0,32395000.0
chr2,32395000.0,32495000.0
chr2,32495000.0,32575000.0
chr2,32575000.0,32625000.0
chr2,32625000.0,32695000.0
chr2,32695000.0,32775000.0
chr2,32775000.0,32855000.0
chr2,32855000.0,33145000.0
chr2,33145000.0,33355000.0
chr2,33355000.0,33485000.0
chr2,33485000.0,33555000.0
chr2,33555000.0,33645000.0
chr2,33645000.0,33745000.0
chr2,33745000.0,33975000.0
chr2,33975000.0,34175000.0
chr2,34175000.0,34365000.0
chr2,34365000.0,34405000.0
chr2,34405000.0,34645000.0
chr2,34645000.0,34815000.0
chr2,34815000.0,34905000.0
chr2,34905000.0,34975000.0
chr2,34975000.0,35115000.0
chr2,35115000.0,35205000.0
chr2,35205000.0,35285000.0
chr2,35285000.0,35455000.0
chr2,35455000.0,35545000.0
chr2,35545000.0,35635000.0
chr2,35635000.0,35925000.0
chr2,35925000.0,35975000.0
chr2,35975000.0,36095000.0
chr2,36095000.0,36215000.0
chr2,36215000.0,36295000.0
chr2,36295000.0,36405000.0
chr2,36405000.0,36445000.0
chr2,36445000.0,36575000.0
chr2,36575000.0,36755000.0
chr2,36755000.0,36835000.0
chr2,36835000.0,37025000.0
chr2,37025000.0,37225000.0
chr2,37225000.0,37355000.0
chr2,37355000.0,37455000.0
chr2,37455000.0,37815000.0
chr2,37815000.0,38015000.0
chr2,38015000.0,38375000.0
chr2,38375000.0,38595000.0
chr2,38595000.0,38655000.0
chr2,38655000.0,38735000.0
chr2,38735000.0,38935000.0
chr2,38935000.0,39005000.0
chr2,39005000.0,39065000.0
chr2,39065000.0,39225000.0
chr2,39225000.0,39385000.0
chr2,39385000.0,39645000.0
chr2,39645000.0,39785000.0
chr2,39785000.0,39895000.0
chr2,39895000.0,40025000.0
chr2,40025000.0,40145000.0
chr2,40145000.0,40255000.0
chr2,40255000.0,40505000.0
chr2,40505000.0,40615000.0
chr2,40615000.0,40795000.0
chr2,40795000.0,41025000.0
chr2,41025000.0,41175000.0
chr2,41175000.0,41315000.0
chr2,41315000.0,41585000.0
chr2,41585000.0,41805000.0
chr2,41805000.0,42185000.0
chr2,42185000.0,42375000.0
chr2,42375000.0,42705000.0
chr2,42705000.0,42835000.0
chr2,42835000.0,42975000.0
chr2,42975000.0,43085000.0
chr2,43085000.0,43215000.0
chr2,43215000.0,43285000.0
chr2,43285000.0,43455000.0
chr2,43455000.0,43665000.0
chr2,43665000.0,43725000.0
chr2,43725000.0,43915000.0
chr2,43915000.0,44075000.0
chr2,44075000.0,44325000.0
chr2,44325000.0,44425000.0
chr2,44425000.0,44625000.0
chr2,44625000.0,44685000.0
chr2,44685000.0,44925000.0
chr2,44925000.0,45035000.0
chr2,45035000.0,45115000.0
chr2,45115000.0,45305000.0
chr2,45305000.0,45525000.0
chr2,45525000.0,45645000.0
chr2,45645000.0,45725000.0
chr2,45725000.0,45945000.0
chr2,45945000.0,46175000.0
chr2,46175000.0,46435000.0
chr2,46435000.0,46525000.0
chr2,46525000.0,46655000.0
chr2,46655000.0,46815000.0
chr2,46815000.0,46985000.0
chr2,46985000.0,47055000.0
chr2,47055000.0,47155000.0
chr2,47155000.0,47305000.0
chr2,47305000.0,47465000.0
chr2,47465000.0,47595000.0
chr2,47595000.0,47775000.0
chr2,47775000.0,47905000.0
chr2,47905000.0,48005000.0
chr2,48005000.0,48165000.0
chr2,48165000.0,48235000.0
chr2,48235000.0,48315000.0
chr2,48315000.0,48365000.0
chr2,48365000.0,48435000.0
chr2,48435000.0,48505000.0
chr2,48505000.0,48695000.0
chr2,48695000.0,48875000.0
chr2,48875000.0,48955000.0
chr2,48955000.0,49105000.0
chr2,49105000.0,49325000.0
chr2,49325000.0,49445000.0
chr2,49445000.0,49625000.0
chr2,49625000.0,49735000.0
chr2,49735000.0,49905000.0
chr2,49905000.0,50075000.0
chr2,50075000.0,50305000.0
